Document,Phrase,RakeVal,SimVal
Machine Learning in Fetal Cardiology: What to Expect.,improve,1.0,0.08507965505123138
Machine Learning in Fetal Cardiology: What to Expect.,however,1.0,-0.011453256011009216
Machine Learning in Fetal Cardiology: What to Expect.,fetuses,1.0,0.11941638588905334
Machine Learning in Fetal Cardiology: What to Expect.,fetus,1.0,0.07748453319072723
Machine Learning in Fetal Cardiology: What to Expect.,expertise,1.0,0.15745125710964203
Machine Learning in Fetal Cardiology: What to Expect.,evaluation,1.0,0.14135286211967468
Machine Learning in Fetal Cardiology: What to Expect.,diagnosis,1.0,0.24688632786273956
Machine Learning in Fetal Cardiology: What to Expect.,demonstrated,1.0,0.0564635805785656
Machine Learning in Fetal Cardiology: What to Expect.,basel,1.0,0.17127791047096252
Machine Learning in Fetal Cardiology: What to Expect.,aid,1.0,0.07422354817390442
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,using optical diffraction tomography,16.0,0.12309156730771065
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,high mannose receptor specificity,14.5,0.09038802608847618
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,free living foam cells,12.5,0.04732429841533303
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,living foam cells,9.5,0.05638390965759754
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,related metabolic diseases,9.0,0.2114840696255366
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,refractive index measurement,9.0,0.19930221140384674
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,foam cells based,9.0,0.04959558633466562
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,explore new drugs,9.0,0.11309101432561874
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,cellular imaging techniques,9.0,0.22896581888198853
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,performed quantitative morphological,8.5,0.1657244066397349
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,dimensional fluorescence imaging,8.5,0.22630095730225244
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,based image analysis,8.5,0.0926242545247078
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,demonstrated therapeutic evaluation,8.333333333333334,0.15497295434276262
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,foam cells,6.0,0.03180879261344671
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,free manner,5.0,0.016464997082948685
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,quantitative methods,4.5,0.08229988999664783
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,dimensional dynamics,4.5,0.07924415543675423
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,biophysical analysis,4.5,0.1587689220905304
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,therapeutic intervention,4.333333333333334,0.16369031369686127
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,therapeutic effects,4.333333333333334,0.1536182351410389
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,targeted delivery,4.0,0.07152660563588142
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,quantitatively evaluated,4.0,0.09302292764186859
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,promising tool,4.0,0.04861261323094368
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,polyethylene glycol,4.0,0.03416683338582516
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,"odt ),",4.0,0.10110154002904892
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,lipid droplet,4.0,0.1454672645777464
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,limited application,4.0,0.016728481277823448
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,lapse monitoring,4.0,0.09469330869615078
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,key feature,4.0,0.06383324414491653
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,identified lds,4.0,0.054314942099153996
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,glycol chitosan,4.0,0.014412125572562218
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,fluorescein isothiocyanate,4.0,0.10863730311393738
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,findings suggest,4.0,0.12938952632248402
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,exploiting machine,4.0,0.03374647442251444
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,despite advances,4.0,0.04775756783783436
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,current noninvasive,4.0,0.16675288416445255
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,cell level,4.0,0.08076799660921097
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,attractive target,4.0,0.06326460093259811
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,mannose,2.5,0.1157321035861969
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,verifying,1.0,0.04014786332845688
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,time,1.0,0.05442593991756439
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,three,1.0,0.07735734432935715
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,single,1.0,0.015469912439584732
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,precisely,1.0,-0.023628994822502136
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,nanodrug,1.0,0
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,mmr,1.0,0
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,lobeglitazone,1.0,0
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,lobe,1.0,0.07261361926794052
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,learning,1.0,0.027504589408636093
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,ld,1.0,0.035696856677532196
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,label,1.0,0.08488131314516068
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,however,1.0,-0.011453256011009216
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,furthermore,1.0,-0.04380498453974724
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,designed,1.0,0.028855949640274048
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,constitutes,1.0,0.004307400435209274
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,atherosclerosis,1.0,0.29730460047721863
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,affect,1.0,0.0651945173740387
Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs.,accumulation,1.0,0.033634718507528305
Supervised machine learning models applied to disease diagnosis and prognosis.,"), licensee aims press",16.0,0.07115261008342107
Supervised machine learning models applied to disease diagnosis and prognosis.,heart disease data respectively,13.5,0.16462429612874985
Supervised machine learning models applied to disease diagnosis and prognosis.,test data based,9.5,0.09176261723041534
Supervised machine learning models applied to disease diagnosis and prognosis.,receiver operating characteristic,9.0,0.08752081419030826
Supervised machine learning models applied to disease diagnosis and prognosis.,principal component regression,9.0,0.06541918342312177
Supervised machine learning models applied to disease diagnosis and prognosis.,prediction accuracy using,9.0,0.02866014465689659
Supervised machine learning models applied to disease diagnosis and prognosis.,heart disease,6.0,0.233869731426239
Supervised machine learning models applied to disease diagnosis and prognosis.,work analyses,4.0,0.06322342157363892
Supervised machine learning models applied to disease diagnosis and prognosis.,random forest,4.0,0.0022971369326114655
Supervised machine learning models applied to disease diagnosis and prognosis.,predictive ability,4.0,0.07631609216332436
Supervised machine learning models applied to disease diagnosis and prognosis.,important variables,4.0,0.038391283713281155
Supervised machine learning models applied to disease diagnosis and prognosis.,best performance,4.0,0.04327479936182499
Supervised machine learning models applied to disease diagnosis and prognosis.,also studied,4.0,0.12316841818392277
Supervised machine learning models applied to disease diagnosis and prognosis.,causes cancer,3.666666666666667,0.16430209577083588
Supervised machine learning models applied to disease diagnosis and prognosis.,breast cancer,3.666666666666667,0.24374888837337494
Supervised machine learning models applied to disease diagnosis and prognosis.,ml algorithms,3.0,0.07741449773311615
Supervised machine learning models applied to disease diagnosis and prognosis.,cancer,1.6666666666666667,0.23309507966041565
Supervised machine learning models applied to disease diagnosis and prognosis.,ml,1.5,0.06590283662080765
Supervised machine learning models applied to disease diagnosis and prognosis.,algorithms,1.5,0.08892615884542465
Supervised machine learning models applied to disease diagnosis and prognosis.,roc,1.0,0.02677847445011139
Supervised machine learning models applied to disease diagnosis and prognosis.,rf,1.0,0.04890134930610657
Supervised machine learning models applied to disease diagnosis and prognosis.,provides,1.0,0.014026330783963203
Supervised machine learning models applied to disease diagnosis and prognosis.,prognosis,1.0,0.23093095421791077
Supervised machine learning models applied to disease diagnosis and prognosis.,predict,1.0,0.029006652534008026
Supervised machine learning models applied to disease diagnosis and prognosis.,pcr,1.0,0
Supervised machine learning models applied to disease diagnosis and prognosis.,diagnosis,1.0,0.24688632786273956
Supervised machine learning models applied to disease diagnosis and prognosis.,curve,1.0,-0.04778170958161354
Supervised machine learning models applied to disease diagnosis and prognosis.,compute,1.0,0.02463405579328537
Supervised machine learning models applied to disease diagnosis and prognosis.,compare,1.0,0.09237030148506165
Supervised machine learning models applied to disease diagnosis and prognosis.,author,1.0,0.1725224107503891
Supervised machine learning models applied to disease diagnosis and prognosis.,analyzing,1.0,0.0660758689045906
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,primary human airway smooth muscle,25.0,0.07278229594230652
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,g protein estrogen receptor antagonists,20.5,0.08759976997971534
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,genomic camp signaling modality contributes,19.5,0.13971583247184755
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,gene expression changes induced,15.5,0.030620187520980835
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,time camp dynamics using,15.0,0.03098862525075674
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,gαs virtually eliminated glucocorticoid,13.666666666666666,0.042618626107772194
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,diverse cell signaling effects,13.333333333333334,0.07683578133583069
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,xxx hours treated hasm,13.0,0.07823810540139675
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,requires gαs signaling,9.666666666666666,0.004757272079586983
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,immortalized cell lines,9.0,0.05235208570957184
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,faseb journal published,9.0,0.14419320970773697
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,camp difference detector,9.0,0.07630204906066258
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,xxx genes represent,8.5,0.07098184836407502
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,stimulated camp responses,8.0,0.04693424825867017
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,gene budesonide signature,8.0,0.09470000738898914
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,camp production via,8.0,0.012308869510889053
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,g protein,7.0,0.04946049489080906
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,coupled receptor,5.5,0.047781556844711304
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,glucocorticoid treatment,5.0,0.2028777152299881
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,genomic signature,5.0,0.13813412748277187
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,cell surface,5.0,0.02518053911626339
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,camp levels,5.0,0.03949127532541752
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,genomic actions,4.5,0.11979828402400017
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,small effects,4.333333333333334,0.03572089411318302
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,without knockdown,4.0,-0.041687896475195885
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,wiley periodicals,4.0,0.04755686596035957
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,widely used,4.0,0.02890646457672119
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,swiftly increase,4.0,0.031050567515194416
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,situ assay,4.0,0.1062611322849989
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,sirna knockdown,4.0,-0.06241370365023613
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,seq analysis,4.0,0.1043926551938057
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,measuring real,4.0,0.0665376391261816
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,little effect,4.0,0.009360174415633082
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,leading us,4.0,0.048748016357421875
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,important class,4.0,0.04684542864561081
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,experimental biology,4.0,0.2464067041873932
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,drugs exerts,4.0,0.06017414107918739
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,drugs activate,4.0,0.09366906061768532
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,american societies,4.0,0.06495580892078578
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,glucocorticoids tested,3.666666666666667,0.11622970551252365
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,glucocorticoids alone,3.666666666666667,0.1052679717540741
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,camp,3.0,0.03433322533965111
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,gαs,2.6666666666666665,0
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,xxx,2.5,-0.015934890136122704
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,hasm,2.5,0
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,genomic,2.5,0.27172142267227173
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,effects,2.3333333333333335,0.04013404995203018
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,responses,2.0,0.050901129841804504
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,production,2.0,0.043551042675971985
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,budesonide,2.0,0.1438724398612976
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,glucocorticoids,1.6666666666666667,0.16443267464637756
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,view,1.0,0.01284804381430149
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,variety,1.0,0.07650606334209442
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,unappreciated,1.0,0.03765837103128433
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,third,1.0,0.03900638222694397
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,suppression,1.0,0.06901815533638
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,suggesting,1.0,0.051274579018354416
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,shifts,1.0,0.060013603419065475
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,rna,1.0,0
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,reported,1.0,-0.00021066516637802124
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,rapid,1.0,0.0760050043463707
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,progesterone,1.0,0.16972224414348602
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,prednisone,1.0,0.1314448118209839
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,one,1.0,0.060579702258110046
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,non,1.0,0.06398928165435791
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,membrane,1.0,0.1149565726518631
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,initiated,1.0,0.01000182330608368
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,inflammation,1.0,0.16907447576522827
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,inc,1.0,0.007824641652405262
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,implying,1.0,0.02828078530728817
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,identified,1.0,0.10330121219158173
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,hypothesize,1.0,-0.003548344597220421
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,growing,1.0,0.11825673282146454
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,found,1.0,0.03727259859442711
Glucocorticoids rapidly activate cAMP production via G&lt;sub&gt;αs&lt;/sub&gt; to initiate non-genomic signaling that contributes to one-third of their canonical genomic effects.,fluticasone,1.0,0.14957857131958008
